,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2328,Neeti Bagh,28.559575,77.21699,McDonald's,28.56289116920243,77.22439711558343,Fast Food Restaurant
2329,Neeti Bagh,28.559575,77.21699,Decathlon,28.564716,77.22102,Sporting Goods Shop
2330,Neeti Bagh,28.559575,77.21699,Harry's,28.56100054909906,77.22446385689499,Karaoke Bar
2331,Neeti Bagh,28.559575,77.21699,Sirifort Sports Complex,28.55382815566004,77.21301125068501,Athletics & Sports
2332,Neeti Bagh,28.559575,77.21699,Golf driving range,28.552838210827368,77.21876239416463,Golf Course
2333,Neeti Bagh,28.559575,77.21699,Barista,28.552613624445392,77.21824927153258,Coffee Shop
2334,Neeti Bagh,28.559575,77.21699,Siri Fort Sports Complex,28.553085792750828,77.21824927153258,Other Great Outdoors
2335,Neeti Bagh,28.559575,77.21699,CWG Badminton Courts,28.552794145380393,77.22075310947098,Stadium
2336,Neeti Bagh,28.559575,77.21699,The Village Complex,28.552388450177535,77.21308806997882,Indian Restaurant
2337,Neeti Bagh,28.559575,77.21699,Bohca,28.55231,77.213017,Spanish Restaurant
2338,Neeti Bagh,28.559575,77.21699,Hong Kong Restaurant,28.557886460232915,77.20790213226385,Chinese Restaurant
2339,Neeti Bagh,28.559575,77.21699,United Colors of Benetton,28.5665304,77.2115063,Clothing Store
2340,Nehru Place,28.548388,77.251564,Royal China,28.550561158216098,77.25179404242351,Chinese Restaurant
2341,Nehru Place,28.548388,77.251564,Starbucks,28.551002219328552,77.25196956130604,Coffee Shop
2342,Nehru Place,28.548388,77.251564,Fio - Cookhouse & Bar,28.551051353012067,77.25127933672889,Restaurant
2343,Nehru Place,28.548388,77.251564,Epicuria,28.550926002518175,77.25154709438864,Food Court
2344,Nehru Place,28.548388,77.251564,Nehru Place Social,28.551309797156915,77.25110298208138,Bar
2345,Nehru Place,28.548388,77.251564,Eros Hotel,28.550182827914785,77.24905316481052,Hotel
2346,Nehru Place,28.548388,77.251564,Oh Calcutta,28.55069002584562,77.25058735960664,Bengali Restaurant
2347,Nehru Place,28.548388,77.251564,Nehru Place,28.548386695416106,77.25156393177113,Plaza
2348,Nehru Place,28.548388,77.251564,Dunkin Donuts,28.551335529309487,77.25173195462801,Donut Shop
2349,Nehru Place,28.548388,77.251564,"Cafe Coffee Day, Nehru Place",28.5498222638576,77.25075042563134,Food
2350,Nehru Place,28.548388,77.251564,Sona resturant,28.548399077226634,77.25159837185173,Fast Food Restaurant
2351,Nehru Place,28.548388,77.251564,L'Opera,28.550770727368953,77.25200170286999,Dessert Shop
2352,Nehru Place,28.548388,77.251564,ISKCON Temple,28.556091556390776,77.25367981033132,Temple
2353,Nehru Place,28.548388,77.251564,McDonald's,28.550387788987397,77.25105732018214,Fast Food Restaurant
2354,Nehru Place,28.548388,77.251564,Benihana Of Tokyo,28.55117861551941,77.25169301829006,Japanese Restaurant
2355,Nehru Place,28.548388,77.251564,CR Park Market No. 1,28.540074694941968,77.24884746958486,Market
2356,Nehru Place,28.548388,77.251564,The Chatter House,28.551589229363746,77.25200162802267,Gastropub
2357,Nehru Place,28.548388,77.251564,Blooms Coffee Shop,28.550186993755084,77.24950734790717,Indian Restaurant
2358,Nehru Place,28.548388,77.251564,Naivedyam,28.541932580378813,77.25426877644978,Indian Restaurant
2359,Nehru Place,28.548388,77.251564,The Flying Saucer Cafe,28.551353,77.2522,Lounge
2360,Nehru Place,28.548388,77.251564,Subway,28.55039687096307,77.25106945359245,Sandwich Place
2361,Nehru Place,28.548388,77.251564,JYNXXX,28.550029418404485,77.24933576389607,Nightclub
2362,Nehru Place,28.548388,77.251564,Domino's Pizza,28.55,77.252,Pizza Place
2363,Nehru Place,28.548388,77.251564,Smoothie Factory India,28.55137581181521,77.25184455445773,Frozen Yogurt Shop
2364,Nehru Place,28.548388,77.251564,Costa Coffee,28.549330865788615,77.25117105888592,Coffee Shop
2365,Nehru Place,28.548388,77.251564,Cafe Coffee Day,28.544229285486395,77.25489377975464,Coffee Shop
2366,Nehru Place,28.548388,77.251564,The Intercontinental Eros,28.55002461986185,77.24913371132322,Arcade
2367,Nehru Place,28.548388,77.251564,Oodles,28.545906561295027,77.25293897654257,Food
2368,Nehru Place,28.548388,77.251564,TE New Delhi-Boutique Hotel,28.545078675382232,77.24717177622995,Hotel
2369,Nehru Place,28.548388,77.251564,Pind Baluchi,28.544964393548863,77.24713000454233,Indian Restaurant
2370,Nehru Place,28.548388,77.251564,Savemax,28.549577659639063,77.25896653421741,Convenience Store
2371,Nehru Place,28.548388,77.251564,Kalkaji Market,28.542073164199337,77.25396042797281,Market
2372,Nehru Place,28.548388,77.251564,Muse Hotel New Delhi,28.54529891402323,77.24563141164171,Hotel
2373,Nehru Place,28.548388,77.251564,Giani's,28.542419721773836,77.25324153900146,Ice Cream Shop
2374,Nehru Place,28.548388,77.251564,Khidmat,28.54188124080424,77.2544655380411,Restaurant
2375,Nehru Place,28.548388,77.251564,Flaming wok,28.54083679704051,77.24989933019951,Chinese Restaurant
2376,Nehru Place,28.548388,77.251564,Hotel Royal Castle Grand,28.540798014439996,77.24975109309572,Indian Restaurant
2377,Nehru Place,28.548388,77.251564,Shamim Kabab Corner,28.541891926502043,77.25672841072083,Fried Chicken Joint
2378,Nehru Place,28.548388,77.251564,C R park fish market,28.540062457496013,77.2486229657737,Fish Market
2379,Netaji Nagar,28.576188,77.186575,The Leela Palace,28.579923208960246,77.18929069931625,Hotel
2380,Netaji Nagar,28.576188,77.186575,Jamavar Kashmiri Restaurant @ The Leela,28.580142785889475,77.18926702333043,Indian Restaurant
2381,Netaji Nagar,28.576188,77.186575,Library Bar,28.580116202772658,77.18979479443512,Cocktail Bar
2382,Netaji Nagar,28.576188,77.186575,Le Cirque,28.5797579061002,77.18937425959463,French Restaurant
2383,Netaji Nagar,28.576188,77.186575,The Qube,28.58016233519692,77.1892701263573,Breakfast Spot
2384,Netaji Nagar,28.576188,77.186575,Hyatt Regency Delhi,28.56926384055463,77.18529023343591,Hotel
2385,Netaji Nagar,28.576188,77.186575,"The Rooftop Pool, Leela Palace Delhi",28.579877848598322,77.18930577597953,Pool
2386,Netaji Nagar,28.576188,77.186575,The China Kitchen,28.568618904703033,77.18526828671202,Chinese Restaurant
2387,Netaji Nagar,28.576188,77.186575,The Potbelly,28.583796346289404,77.1878284612995,Northeast Indian Restaurant
2388,Netaji Nagar,28.576188,77.186575,Megu,28.580273128581677,77.18976804878798,Japanese Restaurant
2389,Netaji Nagar,28.576188,77.186575,La Piazza,28.56867033886882,77.18526798156412,Italian Restaurant
2390,Netaji Nagar,28.576188,77.186575,"TK's Oriental Grill, Hyatt Regency Hotel",28.568649815937782,77.18527588242887,Asian Restaurant
2391,Netaji Nagar,28.576188,77.186575,Sarojini Nagar Market,28.577801910598364,77.19634685113205,Market
2392,Netaji Nagar,28.576188,77.186575,Tamil Nadu House Canteen,28.583111926681426,77.19103325736886,Indian Restaurant
2393,Netaji Nagar,28.576188,77.186575,ESPA,28.579906235296313,77.18971525036594,Spa
2394,Netaji Nagar,28.576188,77.186575,Hyatt Cafe & Buffet,28.568644533704024,77.1852817466771,Breakfast Spot
2395,Netaji Nagar,28.576188,77.186575,Regency Club @ Hyatt Regency,28.568686827883248,77.18524698127673,Lounge
2396,Netaji Nagar,28.576188,77.186575,"Sidewalk Bakery, Hyatt Regency",28.568603692997176,77.18528495816096,Bakery
2397,Netaji Nagar,28.576188,77.186575,Polo Lounge Club,28.568698259271102,77.18527806627411,Lounge
2398,Netaji Nagar,28.576188,77.186575,Domino's Pizza,28.576,77.195,Pizza Place
2399,Netaji Nagar,28.576188,77.186575,Himalaya Shop,28.569345439950656,77.1854098081594,Cosmetics Shop
2400,Netaji Nagar,28.576188,77.186575,McDonald's,28.57651519110731,77.19609978713844,Fast Food Restaurant
2401,Netaji Nagar,28.576188,77.186575,"Cafe, Hyatt Regency",28.5695241424451,77.18540254555136,Café
2402,Netaji Nagar,28.576188,77.186575,Viva O Viva,28.58352292989875,77.18845739432275,Seafood Restaurant
2403,Netaji Nagar,28.576188,77.186575,Club Olympus,28.568633508181012,77.18528684924125,Gym / Fitness Center
2404,Netaji Nagar,28.576188,77.186575,The Lobby Lounge,28.579982019583856,77.18929409469396,Café
2405,Netaji Nagar,28.576188,77.186575,Haldiram's,28.576374358811357,77.19526594231465,Indian Restaurant
2406,Netaji Nagar,28.576188,77.186575,Rdbd Rang de Basanti Dhaba,28.576552126905252,77.19525190451647,Indian Restaurant
2407,Netaji Nagar,28.576188,77.186575,hyatt regency crew lounge,28.569168459494634,77.18553170435271,Hotel
2408,Netaji Nagar,28.576188,77.186575,Rang De Basanti Dhaba,28.576022679658717,77.1950497594198,Indian Restaurant
2409,Netaji Nagar,28.576188,77.186575,Hyatt Recreation Fountain,28.56876741224342,77.1849982214383,Park
2410,Netaji Nagar,28.576188,77.186575,South Square Mall,28.576385639619655,77.1953249012722,Shopping Mall
2411,Netaji Nagar,28.576188,77.186575,South Square Multilevel Parking,28.577434381339522,77.19562250296497,Department Store
2412,Netaji Nagar,28.576188,77.186575,Khushi Sarees,28.577427340180506,77.19562675527739,Women's Store
2413,Netaji Nagar,28.576188,77.186575,Kishan Pal Tea Stall,28.58374,77.190743,Snack Place
2414,Netaji Nagar,28.576188,77.186575,Chanakya Pan,28.584085669273843,77.19022922332752,Smoke Shop
2415,Netaji Nagar,28.576188,77.186575,Amar Jyoti Restaurant,28.577417293433125,77.19666129546995,Indian Restaurant
2416,New Friends Colony,28.5631,77.2711,Carnatic Cafe,28.561722988147274,77.2688675157901,Café
2417,New Friends Colony,28.5631,77.2711,Pebble Street,28.562431235895605,77.2688971631352,Lounge
2418,New Friends Colony,28.5631,77.2711,Lotus Pond,28.561660161520706,77.27030127522987,Chinese Restaurant
2419,New Friends Colony,28.5631,77.2711,Al Bake | अल बेक | البيك,28.561760055919805,77.26819428030734,Middle Eastern Restaurant
2420,New Friends Colony,28.5631,77.2711,Rampur Kitchen,28.561779757762515,77.26905667008721,Indian Restaurant
2421,New Friends Colony,28.5631,77.2711,McDonald's,28.56149759675567,77.2690514204796,Fast Food Restaurant
2422,New Friends Colony,28.5631,77.2711,subway,28.56165982111712,77.26853572300666,Sandwich Place
2423,New Friends Colony,28.5631,77.2711,Domino's Pizza,28.562,77.27,Pizza Place
2424,New Friends Colony,28.5631,77.2711,Surya Hotel,28.561479447353438,77.26964182752083,Hotel
2425,New Friends Colony,28.5631,77.2711,Pizza Hut,28.56131874330536,77.26905105846156,Pizza Place
2426,New Friends Colony,28.5631,77.2711,Nathu Sweets,28.562355335308453,77.26841556873141,Diner
2427,New Friends Colony,28.5631,77.2711,Barista,28.56228250405014,77.26859431128551,Café
2428,New Friends Colony,28.5631,77.2711,Ego Thai,28.561540910852703,77.26789634384369,Thai Restaurant
2429,New Friends Colony,28.5631,77.2711,club bw,28.561826450303776,77.2698897033243,Nightclub
2430,New Friends Colony,28.5631,77.2711,NFC Community Centre,28.562042553704273,77.26875364191922,Plaza
2431,New Friends Colony,28.5631,77.2711,Barista Lavazza,28.557513336057834,77.26879152044688,Coffee Shop
2432,New Friends Colony,28.5631,77.2711,Cafe Coffee Day,28.56271327936865,77.26903043193217,Café
2433,New Friends Colony,28.5631,77.2711,Ego Obsession,28.562188661555474,77.26841663126525,Italian Restaurant
2434,New Friends Colony,28.5631,77.2711,The Suryaa,28.561343052348896,77.26969639365217,Hotel
2435,New Friends Colony,28.5631,77.2711,Dawat Khana,28.562362287054377,77.26865824400082,Indian Restaurant
2436,New Friends Colony,28.5631,77.2711,Cocoberry,28.56719792257376,77.27001064254817,Dessert Shop
2437,New Friends Colony,28.5631,77.2711,Okhla Railway Station,28.55827379896395,77.26690739785722,Train Station
2438,New Friends Colony,28.5631,77.2711,Blue Health Club,28.558479245620106,77.27591948751751,Gym / Fitness Center
2439,New Friends Colony,28.5631,77.2711,"Sports Complex, Jamia Millia Islamia",28.561755600509773,77.27852310066513,Athletics & Sports
2440,New Friends Colony,28.5631,77.2711,Beach,28.55754052642652,77.27575114847224,Boat or Ferry
2441,New Friends Colony,28.5631,77.2711,Ashoka Park,28.568609937681767,77.27875876969333,Park
2442,Nizamuddin West,28.591388,77.24243299999998,Humayun’s Tomb | हुमायूँ का मकबरा (Humayun’s Tomb),28.593197068556787,77.24604675390611,Monument / Landmark
2443,Nizamuddin West,28.591388,77.24243299999998,Indian Accent,28.592025841987475,77.23800557290183,Indian Restaurant
2444,Nizamuddin West,28.591388,77.24243299999998,The Lodhi Hotel,28.591668747194344,77.2381313007319,Hotel
2445,Nizamuddin West,28.591388,77.24243299999998,Karims,28.5913955903448,77.24365657296444,Mughlai Restaurant
2446,Nizamuddin West,28.591388,77.24243299999998,Élan @ The Lodhi,28.591598725492826,77.23820746338278,Restaurant
2447,Nizamuddin West,28.591388,77.24243299999998,Ghalib Kabab Corner,28.592208821144702,77.24251672971961,BBQ Joint
2448,Nizamuddin West,28.591388,77.24243299999998,ISA KHAN’S GARDEN TOMB,28.592797091198975,77.24614727261601,Historic Site
2449,Nizamuddin West,28.591388,77.24243299999998,The Oberoi,28.596563837437785,77.23963407238956,Hotel
2450,Nizamuddin West,28.591388,77.24243299999998,On The Waterfront,28.592061411987267,77.23795124764315,Hotel Bar
2451,Nizamuddin West,28.591388,77.24243299999998,The Oberoi Patisserie and Delicatessen,28.59644315763399,77.24008370957165,Bakery
2452,Nizamuddin West,28.591388,77.24243299999998,Taipan,28.596381599049252,77.23976220696932,Chinese Restaurant
2453,Nizamuddin West,28.591388,77.24243299999998,Subway,28.582814887919472,77.24487368887291,Sandwich Place
2454,Nizamuddin West,28.591388,77.24243299999998,Aap Ki Khatir,28.592860832086362,77.24133758484983,Indian Restaurant
2455,Nizamuddin West,28.591388,77.24243299999998,Slice of Italy,28.59301451828417,77.24201917648315,Pizza Place
2456,Nizamuddin West,28.591388,77.24243299999998,Burberry,28.596384,77.239585,Design Studio
2457,Nizamuddin West,28.591388,77.24243299999998,The Oberoi - Threesixty°,28.59651300047563,77.23947968450324,Restaurant
2458,Nizamuddin West,28.591388,77.24243299999998,360,28.596600241631478,77.2396087842656,Restaurant
2459,Nizamuddin West,28.591388,77.24243299999998,Khan-i-Khanan,28.58897863223704,77.24854438933869,Park
2460,Nizamuddin West,28.591388,77.24243299999998,Jangpura Metro Station,28.583052013992315,77.23931550979614,Metro Station
2461,Okhla,28.550606,77.27002,Parmeshwar Dhaba,28.55223464838624,77.2664522402987,Indian Restaurant
2462,Okhla,28.550606,77.27002,Snapdeal.com,28.551424846672678,77.26930208813775,Electronics Store
2463,Okhla,28.550606,77.27002,Barista Lavazza,28.557513336057834,77.26879152044688,Coffee Shop
2464,Okhla,28.550606,77.27002,Delhi Haat,28.555530439621194,77.26421373745661,Fabric Shop
2465,Okhla,28.550606,77.27002,NSIC Exhibition Grounds,28.548999536427317,77.26496011204361,Art Gallery
2466,Okhla,28.550606,77.27002,Kalaka Ji Temple,28.549710452983643,77.26279954102962,Historic Site
2467,Okhla,28.550606,77.27002,Okhla Railway Station,28.55827379896395,77.26690739785722,Train Station
2468,Okhla,28.550606,77.27002,Beach,28.55754052642652,77.27575114847224,Boat or Ferry
2469,Okhla,28.550606,77.27002,Okhla Metro Station,28.54312481914353,77.27556221187115,Light Rail Station
2470,Pulpehaladpur,28.4994,77.2918,Aura Cafe,28.50023586358785,77.29039013099343,Café
2471,Pulpehaladpur,28.4994,77.2918,Open Oven,28.495020709699137,77.28997707366943,Bakery
2472,Pulpehaladpur,28.4994,77.2918,Bulbul Market,28.49449986454731,77.28959903301796,Convenience Store
2473,Pulpehaladpur,28.4994,77.2918,Tughlakabad Railway Station,28.504788835873445,77.29624271392822,Train Station
2474,Pulpehaladpur,28.4994,77.2918,Tughlaqabad Metro Station,28.50237894585248,77.29923069477081,Light Rail Station
2475,Safdarjung Enclave,28.565,77.1972,Rajinder Da Dhaba,28.56526803045266,77.19913678473706,Indian Restaurant
2476,Safdarjung Enclave,28.565,77.1972,Khaandani Pakore Wala (Pakoda Point),28.56960468088083,77.19388957301648,Snack Place
2477,Safdarjung Enclave,28.565,77.1972,The Piano Man,28.559597203289798,77.19696469446627,Jazz Club
2478,Safdarjung Enclave,28.565,77.1972,Mad Over Donuts,28.558574009468426,77.20213586225266,Donut Shop
2479,Safdarjung Enclave,28.565,77.1972,Cafe Coffee Day,28.558905035749675,77.19608774017233,Coffee Shop
2480,Safdarjung Enclave,28.565,77.1972,Deer Park,28.55819055401047,77.19381442078324,Park
2481,Safdarjung Enclave,28.565,77.1972,The Hungry Monkey,28.558963584349282,77.19606191274109,Restaurant
2482,Safdarjung Enclave,28.565,77.1972,Depot 29,28.559145852656624,77.19576756010719,Mexican Restaurant
2483,Safdarjung Enclave,28.565,77.1972,caf coffee day,28.558241441390486,77.20283423564403,Café
2484,Safdarjung Enclave,28.565,77.1972,CCD B6 Market,28.56034958799349,77.19448824345363,Coffee Shop
2485,Safdarjung Enclave,28.565,77.1972,Shreyans inn,28.563386505535714,77.19072601787731,Hotel
2486,Safdarjung Enclave,28.565,77.1972,Scarlette,28.563148,77.190739,French Restaurant
2487,Safdarjung Enclave,28.565,77.1972,Colaba House,28.562977,77.19065,Hotel
2488,Safdarjung Enclave,28.565,77.1972,Asian Roots Spa,28.562394025003076,77.18885047576906,Spa
2489,Safdarjung Enclave,28.565,77.1972,Ayurveda Kendra,28.561041661765465,77.18886852264404,Spa
2490,Sainik Farm,28.509869,77.200195,Magique,28.513150969314186,77.20062501020148,Asian Restaurant
2491,Sainik Farm,28.509869,77.200195,Blue Tokai Coffee Roasters,28.51721449076931,77.20002132264182,Coffee Shop
2492,Sainik Farm,28.509869,77.200195,Garden of Five Senses,28.514329800296718,77.19740867614745,Garden
2493,Sainik Farm,28.509869,77.200195,FIO,28.514063349231268,77.1972568486932,Italian Restaurant
2494,Sainik Farm,28.509869,77.200195,Rose Cafe,28.517864913916924,77.19827329125108,Café
2495,Sainik Farm,28.509869,77.200195,The Zoo,28.513396334512706,77.20029894111101,Pub
2496,Sainik Farm,28.509869,77.200195,Jugmug Thela,28.517351,77.1998,Coffee Shop
2497,Sainik Farm,28.509869,77.200195,Delhi Haat,28.518701327781606,77.19935649842472,Jewelry Store
2498,Saket,28.51918,77.21301,Lebanese Point,28.519911249477865,77.21133891536321,Falafel Restaurant
2499,Saket,28.51918,77.21301,Hard Rock Cafe New Delhi,28.527217,77.217095,American Restaurant
2500,Saket,28.51918,77.21301,Dakshin,28.526670435481606,77.21608102688685,Indian Restaurant
2501,Saket,28.51918,77.21301,Mahabelly,28.527303103925483,77.2167995021076,Restaurant
2502,Saket,28.51918,77.21301,Hotel Saket-27,28.519436,77.215511,Hotel
2503,Saket,28.51918,77.21301,"Baywatch, Sheraton Saket",28.526675159354582,77.21596255986857,Café
2504,Saket,28.51918,77.21301,Domino's Pizza,28.523419093443295,77.20742770291828,Pizza Place
2505,Saket,28.51918,77.21301,PVR Saket,28.523585573768937,77.2069588862778,Multiplex
2506,Saket,28.51918,77.21301,Sheraton Hotel,28.52680151829111,77.21601247787476,Hotel
2507,Saket,28.51918,77.21301,The Chocolate Room,28.520687442521314,77.20734629178894,Café
2508,Saket,28.51918,77.21301,T'zers,28.523397887384196,77.20705021672536,Lounge
2509,Saket,28.51918,77.21301,Pizza Hut,28.523405043110465,77.20760371919302,Pizza Place
2510,Saket,28.51918,77.21301,Pan Asian,28.52690814796202,77.21608368543805,Chinese Restaurant
2511,Saket,28.51918,77.21301,The Beach,28.520695819190383,77.21029804265339,Pub
2512,Saket,28.51918,77.21301,Bangkok 1,28.51478808339659,77.21387584889395,Thai Restaurant
2513,Saket,28.51918,77.21301,Cafe Coffee Day,28.52341440415107,77.20737717186773,Coffee Shop
2514,Saket,28.51918,77.21301,Croma,28.519933939939634,77.20490393149622,Electronics Store
2515,Saket,28.51918,77.21301,Pudding & Pie,28.51908110491183,77.20388889312744,Bakery
2516,Sarita Vihar,28.5336,77.2924,BTW,28.54124571153739,77.29693397077152,Indian Restaurant
2517,Sarita Vihar,28.5336,77.2924,Jasola Sports Complex,28.540839548275162,77.29362740533888,Soccer Stadium
2518,Sarita Vihar,28.5336,77.2924,Pizza Hut,28.537573010387458,77.28660291141273,Pizza Place
2519,Sarita Vihar,28.5336,77.2924,Barista,28.535493019793964,77.29297659133974,Café
2520,Sarita Vihar,28.5336,77.2924,Cafe Coffee Day,28.53512750170145,77.29109503900584,Café
2521,Sarita Vihar,28.5336,77.2924,Domino's Pizza,28.539,77.298,Pizza Place
2522,Sarita Vihar,28.5336,77.2924,Al Bake,28.540862117017475,77.29706656062838,Indian Restaurant
2523,Sarita Vihar,28.5336,77.2924,Juice Corner,28.528585212094587,77.28973929900607,Juice Bar
2524,Sarita Vihar,28.5336,77.2924,netaji subhash sports complex jasola,28.540850716709674,77.2904922438656,Soccer Field
2525,Sarita Vihar,28.5336,77.2924,Southy Sarita Vihar,28.540644782360914,77.2972460896142,Fast Food Restaurant
2526,Sarita Vihar,28.5336,77.2924,Open Oven,28.541416502083877,77.29555738420521,Bakery
2527,Sarojini Nagar,28.5795,77.1971,Sarojini Nagar Market,28.577801910598364,77.19634685113205,Market
2528,Sarojini Nagar,28.5795,77.1971,The Leela Palace,28.579923208960246,77.18929069931625,Hotel
2529,Sarojini Nagar,28.5795,77.1971,Library Bar,28.580116202772658,77.18979479443512,Cocktail Bar
2530,Sarojini Nagar,28.5795,77.1971,Jamavar Kashmiri Restaurant @ The Leela,28.580142785889475,77.18926702333043,Indian Restaurant
2531,Sarojini Nagar,28.5795,77.1971,Le Cirque,28.5797579061002,77.18937425959463,French Restaurant
2532,Sarojini Nagar,28.5795,77.1971,The Qube,28.58016233519692,77.1892701263573,Breakfast Spot
2533,Sarojini Nagar,28.5795,77.1971,Chimney Sizzlers,28.584257123665918,77.19172105387057,Chinese Restaurant
2534,Sarojini Nagar,28.5795,77.1971,"The Rooftop Pool, Leela Palace Delhi",28.579877848598322,77.18930577597953,Pool
2535,Sarojini Nagar,28.5795,77.1971,Megu,28.580273128581677,77.18976804878798,Japanese Restaurant
2536,Sarojini Nagar,28.5795,77.1971,Tamil Nadu House Canteen,28.583111926681426,77.19103325736886,Indian Restaurant
2537,Sarojini Nagar,28.5795,77.1971,Bikanervala,28.58539415667423,77.19142816862616,Indian Restaurant
2538,Sarojini Nagar,28.5795,77.1971,ESPA,28.579906235296313,77.18971525036594,Spa
2539,Sarojini Nagar,28.5795,77.1971,McDonald's,28.57651519110731,77.19609978713844,Fast Food Restaurant
2540,Sarojini Nagar,28.5795,77.1971,Domino's Pizza,28.576,77.195,Pizza Place
2541,Sarojini Nagar,28.5795,77.1971,Haldiram's,28.576374358811357,77.19526594231465,Indian Restaurant
2542,Sarojini Nagar,28.5795,77.1971,Rdbd Rang de Basanti Dhaba,28.576552126905252,77.19525190451647,Indian Restaurant
2543,Sarojini Nagar,28.5795,77.1971,Yashwant Place,28.584328859422833,77.19170870025458,Indian Restaurant
2544,Sarojini Nagar,28.5795,77.1971,Amar Jyoti Restaurant,28.577417293433125,77.19666129546995,Indian Restaurant
2545,Sarojini Nagar,28.5795,77.1971,Rang De Basanti Dhaba,28.576022679658717,77.1950497594198,Indian Restaurant
2546,Sarojini Nagar,28.5795,77.1971,Viva O Viva,28.58352292989875,77.18845739432275,Seafood Restaurant
2547,Sarojini Nagar,28.5795,77.1971,The Lobby Lounge,28.579982019583856,77.18929409469396,Café
2548,Sarojini Nagar,28.5795,77.1971,Kishan Pal Tea Stall,28.58374,77.190743,Snack Place
2549,Sarojini Nagar,28.5795,77.1971,Chanakya Pan,28.584085669273843,77.19022922332752,Smoke Shop
2550,Sarvodaya Enclave,28.5374,77.1983,100% Rock,28.535551974744028,77.19752315153671,Pub
2551,Sarvodaya Enclave,28.5374,77.1983,yes minister,28.54370085427171,77.2020516400646,Nightclub
2552,Sarvodaya Enclave,28.5374,77.1983,Cafe Coffee Day,28.538589416575263,77.19868270343359,Café
2553,Sarvodaya Enclave,28.5374,77.1983,Qutab Golf Course,28.530515748942214,77.19591448880522,Golf Course
2554,Sarvodaya Enclave,28.5374,77.1983,Waves Restaurant,28.538582107334314,77.19877067130093,Indian Restaurant
2555,Sarvodaya Enclave,28.5374,77.1983,Kuzart Lane,28.53798956422492,77.1983682644597,Café
2556,Sarvodaya Enclave,28.5374,77.1983,Essex Farms,28.543899468439932,77.20125433371695,Event Space
2557,Sarvodaya Enclave,28.5374,77.1983,Southy,28.53747556500701,77.19804820964717,Indian Restaurant
2558,Sarvodaya Enclave,28.5374,77.1983,Delhi Darbar,28.535720236850196,77.19691958840906,Restaurant
2559,Sarvodaya Enclave,28.5374,77.1983,Zerzura,28.53909897204169,77.18887293752664,Moroccan Restaurant
2560,Sarvodaya Enclave,28.5374,77.1983,Cpm cafe,28.54194589263485,77.19647038293573,Record Shop
2561,Sarvodaya Enclave,28.5374,77.1983,Barista,28.53352121877712,77.20638089485482,Coffee Shop
2562,Sarvodaya Enclave,28.5374,77.1983,Barista,28.54620089454029,77.1966135153469,Coffee Shop
2563,Sarvodaya Enclave,28.5374,77.1983,Cafe Tesu,28.54414,77.201308,Coffee Shop
2564,Sarvodaya Enclave,28.5374,77.1983,Clarion Collection Hotel,28.53909977053443,77.18900461946474,Hotel
2565,Sarvodaya Enclave,28.5374,77.1983,The Hiatus,28.53836338188183,77.18886170664838,Modern European Restaurant
2566,Sarvodaya Enclave,28.5374,77.1983,Pema's,28.534501590202943,77.20723400046695,Chinese Restaurant
2567,Sarvodaya Enclave,28.5374,77.1983,Qahwa Dinercafe,28.54619338853024,77.19658268446369,Breakfast Spot
2568,Shahpur Jat,28.548556,77.213534,The Potbelly Rooftop Cafe & Kitchen,28.549666477964106,77.21534029625838,Indian Restaurant
2569,Shahpur Jat,28.548556,77.213534,The Wishing Chair / The Mad Teapot Cafe,28.54928809079461,77.21436191465511,Furniture / Home Store
2570,Shahpur Jat,28.548556,77.213534,Siri Fort Sports Complex,28.548682907220208,77.21594526686535,Stadium
2571,Shahpur Jat,28.548556,77.213534,Ivy & Bean,28.549159518794056,77.21544349930215,Australian Restaurant
2572,Shahpur Jat,28.548556,77.213534,Siri Fort Auditorium,28.553554115001425,77.2122701614752,Theater
2573,Shahpur Jat,28.548556,77.213534,Panchsheel Club,28.544078734166824,77.21039060582382,Lounge
2574,Shahpur Jat,28.548556,77.213534,Diggin,28.55566501565905,77.21859020657992,Café
2575,Shahpur Jat,28.548556,77.213534,Hauz Khas Market,28.55135066099668,77.2070356188297,Market
2576,Shahpur Jat,28.548556,77.213534,The Madpackers' Hostel,28.54299673396243,77.2140335491403,Hostel
2577,Shahpur Jat,28.548556,77.213534,Tabula Beach,28.552467240365782,77.21301076247242,Bar
2578,Shahpur Jat,28.548556,77.213534,Naturals Ice Cream,28.550985981616485,77.20431471497969,Dessert Shop
2579,Shahpur Jat,28.548556,77.213534,Chopsticks,28.552319249512376,77.21311864664636,Chinese Restaurant
2580,Shahpur Jat,28.548556,77.213534,Cafe 6,28.55250864374839,77.20859798188633,Karaoke Bar
2581,Shahpur Jat,28.548556,77.213534,Panchsheel Park,28.54269790619528,77.21282036451436,Garden
2582,Shahpur Jat,28.548556,77.213534,Sirifort Squash & Badminton Stadium,28.552752831794603,77.22093275499624,Stadium
2583,Shahpur Jat,28.548556,77.213534,Chapter 25,28.548863995434115,77.21575099471546,Bar
2584,Shahpur Jat,28.548556,77.213534,Golden Dragon,28.543779996930773,77.2085426923895,Chinese Restaurant
2585,Shahpur Jat,28.548556,77.213534,Wimpy's,28.552043016557,77.2042771274286,Burger Joint
2586,Shahpur Jat,28.548556,77.213534,Big Fat Sandwich,28.553068,77.207794,Sandwich Place
